CUSTOMER_NUMBER,BAD,GOOD,GB,DEMO_GENDER,DEMO_AGE,DEMO_STAFF_VIB,APP_CIF_AGE,APP_IB_AGE,APP_DATEDIFF_CIF_IB,APP_EB_REGISTER_CHANNEL,APP_SMS,APP_VERIFY_METHOD
943358,0,1,G,M,54,N,29,27,2,BRANCH,Y,SMART_OTP
536737,0,1,G,F,24,N,12,5,7,BRANCH,Y,SMART_OTP
626058,0,1,G,M,33,N,11,11,0,BRANCH,Y,SMS
622721,0,1,G,M,36,N,10,10,0,BRANCH,Y,SMART_OTP
857881,0,1,G,F,34,N,10,10,0,BRANCH,Y,SMS
802867,0,1,G,F,38,N,9,9,0,BRANCH,Y,SMS
311283,0,1,G,M,31,N,9,9,0,BRANCH,Y,SMS
574601,0,1,G,M,34,N,43,43,0,BRANCH,Y,SMS
640511,0,1,G,M,25,N,41,33,8,BRANCH,N,SMART_OTP
869298,0,1,G,M,34,N,13,13,0,BRANCH,Y,SMART_OTP
215266,0,1,G,M,36,N,87,87,0,BRANCH,Y,SMS
871921,0,1,G,F,23,Y,86,86,0,BRANCH,Y,SMART_OTP
508621,0,1,G,F,22,N,86,83,3,BRANCH,Y,SMART_OTP
158618,0,1,G,F,26,N,83,83,0,BRANCH,Y,SMART_OTP
591583,0,1,G,M,55,N,81,81,0,BRANCH,Y,SMART_OTP
662785,0,1,G,F,36,N,79,79,0,BRANCH,N,SMART_OTP
136910,0,1,G,F,30,N,13,13,0,BRANCH,N,SMART_OTP
507616,0,1,G,F,33,N,86,86,0,BRANCH,Y,SMART_OTP
182074,0,1,G,F,35,N,44,44,0,BRANCH,Y,SMART_OTP
63734,0,1,G,M,45,N,88,88,0,BRANCH,Y,SMART_OTP
550109,0,1,G,M,24,N,87,87,0,BRANCH,N,SMS
936917,0,1,G,F,25,N,87,75,12,BRANCH,Y,SMART_OTP
903922,0,1,G,M,31,N,78,78,0,BRANCH,N,SMART_OTP
960334,0,1,G,F,34,N,69,58,11,BRANCH,Y,SMS
831335,0,1,G,M,26,N,68,48,20,BRANCH,N,SMART_OTP
424653,1,0,B,M,30,N,45,45,0,BRANCH,Y,SMART_OTP
90320,1,0,B,M,42,N,38,38,0,BRANCH,Y,SMS
546283,0,1,G,M,34,N,33,26,7,BRANCH,N,SMART_OTP
454718,0,1,G,F,26,N,25,25,0,BRANCH,Y,SMART_OTP
86986,0,1,G,M,24,Y,25,25,0,BRANCH,Y,SMS
9303,0,1,G,F,23,Y,25,25,0,BRANCH,Y,SMART_OTP
687462,0,1,G,M,39,N,13,13,0,BRANCH,Y,SMART_OTP
965183,0,1,G,F,22,N,12,12,0,BRANCH,Y,SMART_OTP
591783,0,1,G,M,29,N,12,12,0,BRANCH,Y,SMS
895382,1,0,B,F,40,N,68,68,0,BRANCH,N,SMS
682920,0,1,G,M,25,N,68,68,0,BRANCH,N,SMS
948895,0,1,G,F,31,N,67,67,0,BRANCH,Y,SMART_OTP
958281,0,1,G,M,37,N,66,66,0,BRANCH,Y,SMART_OTP
601570,0,1,G,M,48,N,62,62,0,BRANCH,N,SMART_OTP
838585,0,1,G,F,21,N,47,46,1,BRANCH,Y,SMART_OTP
306860,0,1,G,F,19,N,46,46,0,BRANCH,Y,SMS
365022,0,1,G,F,24,N,34,33,1,BRANCH,N,SMART_OTP
835897,0,1,G,F,26,N,33,33,0,BRANCH,N,SMART_OTP
616810,0,1,G,F,23,N,12,10,2,BRANCH,Y,SMART_OTP
925787,0,1,G,M,22,N,9,9,0,BRANCH,Y,SMART_OTP
838477,0,1,G,F,23,N,41,40,1,BRANCH,Y,SMART_OTP
76742,0,1,G,F,20,N,40,32,8,BRANCH,N,SMS
575025,0,1,G,F,41,N,37,33,4,BRANCH,N,SMS
407390,0,1,G,M,41,N,17,16,1,BRANCH,N,SMS
583828,1,0,B,M,34,Y,16,16,0,BRANCH,N,SMS
652013,0,1,G,M,40,N,16,16,0,BRANCH,N,SMART_OTP
313110,0,1,G,F,27,N,12,4,8,BRANCH,Y,SMART_OTP
475814,0,1,G,F,29,N,11,11,0,BRANCH,Y,SMART_OTP
491569,0,1,G,M,35,N,87,87,0,BRANCH,Y,SMS
428849,0,1,G,M,29,N,87,86,1,BRANCH,Y,SMS
10276,0,1,G,M,32,N,86,85,1,BRANCH,Y,SMS
682471,0,1,G,M,36,N,86,86,0,BRANCH,Y,SMS
508208,0,1,G,M,25,N,80,73,7,BRANCH,Y,SMS
244651,0,1,G,F,22,N,75,68,7,BRANCH,Y,SMART_OTP
256198,0,1,G,M,30,N,74,71,3,BRANCH,N,SMART_OTP
823106,0,1,G,M,30,N,83,60,23,MYVIB,Y,SMS
988233,0,1,G,F,35,N,71,71,0,BRANCH,Y,SMART_OTP
948435,0,1,G,F,26,N,73,40,33,BRANCH,Y,SMART_OTP
296615,0,1,G,F,34,N,74,12,62,BRANCH,Y,SMART_OTP
327035,0,1,G,F,23,N,18,18,0,BRANCH,N,SMS
708203,1,0,B,M,37,N,72,72,0,BRANCH,Y,SMS
156444,0,1,G,F,51,N,64,64,0,BRANCH,Y,SMS
849559,0,1,G,F,26,N,69,58,11,MYVIB,Y,SMART_OTP
813423,0,1,G,F,25,N,38,38,0,BRANCH,Y,SMART_OTP
703526,1,0,B,F,26,N,75,75,0,BRANCH,N,SMS
295011,0,1,G,F,36,N,13,13,0,BRANCH,N,SMART_OTP
243340,0,1,G,F,39,N,12,12,0,BRANCH,Y,SMS
899992,0,1,G,M,30,N,6,6,0,BRANCH,Y,SMS
360220,0,1,G,M,29,N,58,58,0,BRANCH,Y,SMART_OTP
767643,0,1,G,M,23,N,58,58,0,BRANCH,Y,SMART_OTP
705314,0,1,G,M,34,N,58,58,0,BRANCH,N,SMART_OTP
305151,0,1,G,F,26,N,58,57,1,BRANCH,Y,SMART_OTP
929030,0,1,G,M,35,N,46,37,9,BRANCH,N,SMART_OTP
71014,0,1,G,F,31,N,30,30,0,BRANCH,Y,SMS
66756,0,1,G,F,22,N,12,5,7,BRANCH,Y,SMART_OTP
27775,0,1,G,F,25,N,12,12,0,BRANCH,Y,SMART_OTP
231774,0,1,G,M,37,N,12,12,0,BRANCH,Y,SMART_OTP
337634,0,1,G,F,29,N,10,10,0,BRANCH,Y,SMS
898480,0,1,G,M,38,N,9,9,0,BRANCH,N,SMART_OTP
465525,0,1,G,M,23,N,41,41,0,BRANCH,Y,SMS
494172,0,1,G,M,18,N,41,41,0,BRANCH,N,SMS
541507,0,1,G,F,25,N,40,32,8,BRANCH,N,SMART_OTP
869585,1,0,B,M,41,N,39,39,0,BRANCH,N,SMART_OTP
249358,0,1,G,M,23,N,34,34,0,BRANCH,Y,SMART_OTP
804158,0,1,G,M,41,N,33,32,1,BRANCH,N,SMART_OTP
679547,0,1,G,M,20,N,33,33,0,BRANCH,N,SMS
924261,0,1,G,F,32,N,31,31,0,BRANCH,N,SMART_OTP
867217,0,1,G,M,64,N,13,13,0,BRANCH,N,SMART_OTP
45037,0,1,G,M,27,N,13,13,0,BRANCH,Y,SMART_OTP
805170,1,0,B,F,30,N,11,10,1,BRANCH,Y,SMART_OTP
736233,0,1,G,F,25,N,87,87,0,BRANCH,Y,SMS
928118,0,1,G,M,33,N,82,82,0,BRANCH,Y,SMART_OTP
417105,0,1,G,F,24,N,82,81,1,BRANCH,Y,SMART_OTP
606364,0,1,G,M,23,N,76,66,10,BRANCH,Y,SMART_OTP
953052,0,1,G,F,27,N,75,72,3,BRANCH,N,SMART_OTP
997944,0,1,G,M,23,N,85,75,10,BRANCH,Y,SMART_OTP
331,1,0,B,M,27,N,74,65,9,BRANCH,Y,SMS
405024,0,1,G,F,31,N,65,65,0,BRANCH,Y,SMS
404417,0,1,G,M,29,N,65,65,0,BRANCH,Y,SMS
488447,0,1,G,M,29,N,69,48,21,BRANCH,Y,SMART_OTP
841713,0,1,G,M,27,N,30,30,0,BRANCH,Y,SMS
881704,0,1,G,F,45,N,25,25,0,BRANCH,Y,SMART_OTP
704144,0,1,G,M,31,N,25,25,0,BRANCH,Y,SMS
398374,0,1,G,F,28,N,13,13,0,BRANCH,Y,SMART_OTP
104695,0,1,G,M,40,N,12,11,1,BRANCH,Y,SMART_OTP
986869,0,1,G,F,32,N,6,3,3,BRANCH,Y,SMART_OTP
984135,0,1,G,M,26,Y,6,6,0,BRANCH,Y,SMART_OTP
162890,0,1,G,M,26,N,67,67,0,BRANCH,Y,SMART_OTP
424120,0,1,G,M,32,N,66,66,0,BRANCH,Y,SMART_OTP
488360,1,0,B,M,30,N,61,61,0,BRANCH,Y,SMS
404021,0,1,G,M,25,N,48,48,0,BRANCH,Y,SMART_OTP
420734,0,1,G,M,35,N,48,48,0,BRANCH,N,SMART_OTP
3446,0,1,G,M,34,N,47,34,13,MYVIB,N,SMART_OTP
130779,0,1,G,M,22,N,47,47,0,BRANCH,N,SMART_OTP
740507,0,1,G,M,40,N,30,8,22,BRANCH,N,SMART_OTP
705962,0,1,G,F,30,N,43,43,0,BRANCH,Y,SMS
486302,0,1,G,F,29,Y,40,40,0,BRANCH,N,SMART_OTP
626843,0,1,G,M,49,N,40,33,7,MYVIB,N,SMART_OTP
79426,0,1,G,M,22,N,33,33,0,BRANCH,Y,SMS
913378,0,1,G,F,39,N,17,16,1,BRANCH,Y,SMS
399090,0,1,G,M,31,N,16,16,0,BRANCH,N,SMART_OTP
169180,0,1,G,M,48,N,13,13,0,BRANCH,Y,SMART_OTP
380492,0,1,G,M,25,N,86,79,7,BRANCH,N,SMS
271619,0,1,G,M,27,N,83,73,10,BRANCH,Y,SMS
493244,0,1,G,M,30,N,81,81,0,BRANCH,Y,SMS
534994,0,1,G,M,29,N,80,62,18,BRANCH,Y,SMS
344818,0,1,G,M,25,N,80,80,0,BRANCH,N,SMS
607852,0,1,G,M,34,N,75,75,0,BRANCH,N,SMART_OTP
212084,0,1,G,F,22,N,83,72,11,MYVIB,Y,SMART_OTP
2293,0,1,G,F,36,N,59,59,0,BRANCH,Y,SMART_OTP
985726,0,1,G,M,22,N,72,43,29,MYVIB,Y,SMART_OTP
739117,0,1,G,M,21,N,44,44,0,BRANCH,Y,SMS
520419,0,1,G,M,28,N,17,17,0,BRANCH,Y,SMART_OTP
105638,0,1,G,M,26,N,69,64,5,BRANCH,N,SMART_OTP
948237,0,1,G,M,36,N,59,59,0,BRANCH,Y,SMS
330763,0,1,G,F,24,N,32,32,0,BRANCH,Y,SMS
444264,0,1,G,M,29,N,20,20,0,BRANCH,Y,SMS
398360,0,1,G,M,32,N,20,19,1,BRANCH,Y,SMART_OTP
821868,0,1,G,F,34,N,81,81,0,BRANCH,N,SMART_OTP
702877,1,0,B,M,42,N,81,81,0,BRANCH,N,SMART_OTP
748731,1,0,B,F,38,N,61,61,0,BRANCH,Y,SMART_OTP
97447,0,1,G,M,35,N,60,60,0,BRANCH,N,SMS
547053,0,1,G,F,26,N,17,17,0,BRANCH,Y,SMART_OTP
873601,0,1,G,M,25,N,44,44,0,BRANCH,Y,SMART_OTP
849395,0,1,G,M,21,N,27,26,1,BRANCH,N,SMS
26354,0,1,G,M,24,N,20,20,0,BRANCH,Y,SMS
446300,0,1,G,M,21,N,87,87,0,BRANCH,Y,SMART_OTP
359781,0,1,G,F,35,N,27,23,4,BRANCH,N,SMART_OTP
78517,0,1,G,M,31,N,26,6,20,BRANCH,Y,SMART_OTP
689785,0,1,G,F,37,N,26,26,0,BRANCH,Y,SMART_OTP
193851,0,1,G,F,28,N,2,2,0,BRANCH,N,SMS
561544,0,1,G,M,29,N,83,83,0,BRANCH,Y,SMS
315230,0,1,G,F,32,N,83,83,0,BRANCH,Y,SMS
823990,0,1,G,F,27,Y,83,60,23,BRANCH,N,SMART_OTP
213728,0,1,G,F,32,N,60,60,0,BRANCH,Y,SMS
899548,0,1,G,F,34,N,60,60,0,BRANCH,N,SMS
121019,0,1,G,M,21,N,75,42,33,MYVIB,Y,SMART_OTP
336710,0,1,G,M,36,N,74,17,57,BRANCH,Y,SMART_OTP
30174,1,0,B,M,38,N,68,68,0,BRANCH,Y,SMS
335219,0,1,G,M,26,N,17,10,7,BRANCH,Y,SMS
548463,0,1,G,M,43,N,86,86,0,BRANCH,Y,SMART_OTP
942038,1,0,B,M,37,N,83,83,0,BRANCH,Y,SMS
902700,0,1,G,M,28,N,27,27,0,BRANCH,Y,SMART_OTP
444932,0,1,G,F,30,N,24,24,0,BRANCH,Y,SMS
569923,0,1,G,M,36,N,24,22,2,BRANCH,Y,SMART_OTP
145711,0,1,G,F,32,N,24,24,0,BRANCH,N,SMART_OTP
150822,0,1,G,M,27,N,24,24,0,BRANCH,N,SMS
214670,0,1,G,F,24,N,23,17,6,MYVIB,N,SMART_OTP
774268,0,1,G,F,25,N,83,75,8,MYVIB,Y,SMS
986152,1,0,B,F,38,N,75,75,0,BRANCH,Y,SMS
840400,0,1,G,M,44,N,75,69,6,BRANCH,Y,SMART_OTP
757006,0,1,G,M,66,N,59,59,0,BRANCH,Y,SMART_OTP
922453,0,1,G,F,19,N,20,20,0,BRANCH,Y,SMART_OTP
815148,0,1,G,M,37,N,2,2,0,BRANCH,Y,SMART_OTP
663774,0,1,G,M,37,N,1,1,0,BRANCH,Y,SMART_OTP
233394,0,1,G,M,31,N,1,1,0,BRANCH,Y,SMS
937480,0,1,G,F,36,N,83,83,0,BRANCH,Y,SMS
989530,0,1,G,F,30,N,74,44,30,BRANCH,N,SMART_OTP
15483,0,1,G,M,39,N,73,41,32,BRANCH,N,SMS
786137,0,1,G,F,55,N,72,27,45,BRANCH,Y,SMS
993006,0,1,G,M,57,N,66,4,62,BRANCH,N,SMS
404039,0,1,G,F,37,N,65,22,43,BRANCH,N,SMART_OTP
191251,0,1,G,F,28,N,61,27,34,BRANCH,N,SMART_OTP
764916,0,1,G,F,26,N,60,60,0,BRANCH,Y,SMS
85261,0,1,G,F,34,N,82,82,0,BRANCH,Y,SMART_OTP
828122,0,1,G,F,30,N,82,62,20,BRANCH,Y,SMS
645842,0,1,G,M,40,N,76,75,1,BRANCH,N,SMS
529767,0,1,G,M,25,N,75,75,0,BRANCH,Y,SMART_OTP
552268,0,1,G,F,25,N,83,32,51,BRANCH,N,SMART_OTP
983410,0,1,G,F,29,N,83,37,46,BRANCH,Y,SMS
327299,0,1,G,F,24,N,38,30,8,BRANCH,Y,SMS
120572,0,1,G,M,32,N,20,20,0,BRANCH,Y,SMS
450786,1,0,B,M,28,N,20,20,0,BRANCH,N,SMS
587777,0,1,G,M,28,N,20,20,0,BRANCH,Y,SMS
968313,0,1,G,M,27,N,20,20,0,BRANCH,Y,SMART_OTP
477281,0,1,G,F,64,N,83,83,0,BRANCH,N,SMART_OTP
224626,0,1,G,F,39,N,60,60,0,BRANCH,Y,SMART_OTP
438739,0,1,G,M,39,N,73,40,33,BRANCH,Y,SMS
160029,0,1,G,M,32,N,70,20,50,BRANCH,N,SMS
100866,0,1,G,F,36,N,40,30,10,BRANCH,N,SMART_OTP
558288,0,1,G,M,26,N,18,18,0,BRANCH,Y,SMART_OTP
808887,0,1,G,M,27,N,86,86,0,BRANCH,Y,SMART_OTP
430631,0,1,G,F,34,N,20,10,10,BRANCH,N,SMART_OTP
376908,0,1,G,M,21,N,18,18,0,BRANCH,N,SMS
440141,0,1,G,M,26,N,80,80,0,BRANCH,Y,SMS
460069,0,1,G,F,33,N,74,69,5,BRANCH,Y,SMART_OTP
468751,0,1,G,M,23,N,87,37,50,MYVIB,Y,SMART_OTP
652429,1,0,B,F,22,N,31,31,0,BRANCH,Y,SMS
822096,0,1,G,M,59,N,20,20,0,BRANCH,Y,SMART_OTP
74644,0,1,G,F,39,N,2,2,0,BRANCH,Y,SMART_OTP
499887,0,1,G,F,20,N,2,2,0,BRANCH,Y,SMS
94544,0,1,G,F,31,N,85,85,0,BRANCH,N,SMART_OTP
507797,1,0,B,M,28,N,83,83,0,BRANCH,Y,SMS
947015,0,1,G,M,35,N,73,68,5,BRANCH,Y,SMS
991533,0,1,G,M,22,N,68,2,66,BRANCH,Y,SMS
154306,0,1,G,F,30,N,67,9,58,MYVIB,N,SMART_OTP
342769,0,1,G,M,22,N,59,59,0,BRANCH,Y,SMS
240849,0,1,G,F,24,N,41,41,0,BRANCH,Y,SMS
238249,0,1,G,F,32,N,27,3,24,BRANCH,Y,SMS
824236,0,1,G,M,25,N,20,20,0,BRANCH,Y,SMART_OTP
248268,0,1,G,M,27,N,2,2,0,BRANCH,Y,SMART_OTP
282416,1,0,B,M,30,N,83,83,0,BRANCH,Y,SMS
332022,0,1,G,M,28,N,83,83,0,BRANCH,Y,SMART_OTP
219135,1,0,B,M,39,N,73,73,0,BRANCH,Y,SMS
105124,0,1,G,F,31,N,44,9,35,BRANCH,N,SMART_OTP
264561,0,1,G,M,34,N,17,11,6,BRANCH,Y,SMS
34311,0,1,G,F,25,N,45,38,7,BRANCH,Y,SMS
722931,0,1,G,F,25,N,27,27,0,BRANCH,N,SMS
471593,0,1,G,F,45,N,24,24,0,BRANCH,N,SMART_OTP
831262,0,1,G,F,33,N,23,4,19,BRANCH,N,SMS
725132,0,1,G,M,27,N,72,61,11,BRANCH,N,SMART_OTP
506079,0,1,G,M,38,N,69,65,4,MYVIB,N,SMART_OTP
505740,0,1,G,F,34,N,59,59,0,BRANCH,Y,SMART_OTP
212210,0,1,G,M,35,N,27,27,0,BRANCH,Y,SMS
372796,0,1,G,F,25,N,26,26,0,BRANCH,Y,SMS
290725,0,1,G,F,29,N,20,20,0,BRANCH,Y,SMART_OTP
494301,0,1,G,M,39,N,2,2,0,BRANCH,Y,SMART_OTP
631145,0,1,G,M,34,N,83,83,0,BRANCH,Y,SMART_OTP
33941,0,1,G,M,43,N,81,81,0,BRANCH,N,SMART_OTP
998092,0,1,G,M,32,N,60,60,0,BRANCH,Y,SMART_OTP
775171,1,0,B,M,42,N,60,60,0,BRANCH,N,SMART_OTP
843782,1,0,B,M,35,N,80,62,18,BRANCH,Y,SMS
232681,0,1,G,M,21,N,75,58,17,MYVIB,Y,SMS
488031,0,1,G,F,29,N,65,45,20,MYVIB,N,SMS
183141,0,1,G,F,26,N,62,27,35,BRANCH,N,SMART_OTP
953848,0,1,G,M,39,N,47,11,36,BRANCH,Y,SMART_OTP
892840,0,1,G,M,28,N,46,46,0,BRANCH,Y,SMS
806424,0,1,G,M,19,N,40,26,14,MYVIB,Y,SMART_OTP
708384,0,1,G,M,25,N,18,18,0,BRANCH,Y,SMART_OTP
585173,0,1,G,F,22,N,27,27,0,BRANCH,Y,SMS
468842,0,1,G,F,27,Y,76,74,2,BRANCH,Y,SMART_OTP
238741,0,1,G,M,35,N,41,41,0,BRANCH,N,SMART_OTP
332784,1,0,B,F,27,N,32,32,0,BRANCH,N,SMART_OTP
984698,0,1,G,M,28,N,26,26,0,BRANCH,Y,SMART_OTP
639380,0,1,G,F,45,N,26,26,0,BRANCH,Y,SMART_OTP
737905,0,1,G,F,27,N,20,20,0,BRANCH,N,SMS
812295,0,1,G,F,35,N,65,65,0,BRANCH,N,SMART_OTP
503887,1,0,B,M,53,N,60,60,0,BRANCH,Y,SMS
916937,0,1,G,M,56,N,18,18,0,BRANCH,N,SMS
38002,0,1,G,M,21,N,17,6,11,MYVIB,Y,SMART_OTP
10200,1,0,B,F,30,N,80,78,2,BRANCH,Y,SMS
754574,0,1,G,F,25,N,24,8,16,BRANCH,Y,SMART_OTP
547664,0,1,G,M,27,N,5,4,1,BRANCH,N,SMART_OTP
946007,1,0,B,F,24,N,32,32,0,BRANCH,N,SMART_OTP
115010,0,1,G,F,29,N,73,73,0,BRANCH,Y,SMS
53130,0,1,G,M,35,N,24,24,0,BRANCH,Y,SMART_OTP
483940,0,1,G,F,32,N,5,5,0,BRANCH,Y,SMART_OTP
390462,1,0,B,F,40,N,74,74,0,BRANCH,Y,SMS
51894,0,1,G,F,59,N,3,3,0,BRANCH,N,SMS
456032,1,0,B,M,36,N,69,69,0,BRANCH,N,SMART_OTP
197934,0,1,G,F,26,N,69,64,5,BRANCH,N,SMART_OTP
699768,0,1,G,F,24,N,12,5,7,BRANCH,Y,SMART_OTP
897004,0,1,G,F,38,N,5,5,0,BRANCH,Y,SMS
817056,0,1,G,M,31,N,5,4,1,BRANCH,Y,SMART_OTP
620470,1,0,B,M,29,N,4,4,0,BRANCH,Y,SMART_OTP
418966,1,0,B,M,26,N,74,74,0,BRANCH,Y,SMS
24687,0,1,G,M,26,Y,72,72,0,BRANCH,Y,SMS
252187,1,0,B,M,25,N,67,67,0,BRANCH,Y,SMS
70296,0,1,G,F,38,N,67,62,5,MYVIB,Y,SMART_OTP
606211,0,1,G,F,23,N,80,80,0,BRANCH,Y,SMS
703423,0,1,G,M,31,N,68,68,0,BRANCH,N,SMART_OTP
198916,0,1,G,M,24,N,3,3,0,BRANCH,Y,SMS
926850,1,0,B,F,40,N,65,32,33,BRANCH,Y,SMS
744641,0,1,G,M,25,N,40,40,0,BRANCH,Y,SMS
253307,0,1,G,F,29,N,39,39,0,BRANCH,Y,SMS
215945,0,1,G,M,37,N,27,2,25,BRANCH,Y,SMS
725706,0,1,G,M,26,N,3,3,0,BRANCH,Y,SMART_OTP
214533,0,1,G,M,32,N,67,66,1,BRANCH,Y,SMS
893746,0,1,G,F,35,N,5,5,0,BRANCH,Y,SMART_OTP
957590,0,1,G,M,28,Y,73,73,0,BRANCH,Y,SMART_OTP
655492,0,1,G,M,20,N,36,36,0,BRANCH,N,SMS
83556,0,1,G,M,48,N,24,9,15,MYVIB,N,SMART_OTP
384742,0,1,G,F,44,N,5,5,0,BRANCH,N,SMART_OTP
155227,1,0,B,F,33,N,5,5,0,BRANCH,Y,SMART_OTP
735674,0,1,G,F,35,N,4,4,0,BRANCH,N,SMART_OTP
916234,0,1,G,F,29,N,4,4,0,BRANCH,Y,SMART_OTP
689390,0,1,G,M,24,N,3,3,0,BRANCH,Y,SMS
998393,0,1,G,M,34,N,44,44,0,BRANCH,Y,SMS
149987,0,1,G,F,40,N,5,5,0,BRANCH,N,SMART_OTP
558673,0,1,G,M,49,N,40,40,0,BRANCH,N,SMART_OTP
593777,0,1,G,M,24,N,27,25,2,BRANCH,Y,SMART_OTP
657353,1,0,B,M,25,N,68,47,21,BRANCH,Y,SMART_OTP
119027,0,1,G,M,28,N,10,9,1,BRANCH,Y,SMS
469028,0,1,G,F,37,N,74,74,0,BRANCH,N,SMART_OTP
239738,0,1,G,F,27,N,23,0,23,MYVIB,Y,SMART_OTP
154566,0,1,G,M,27,N,22,22,0,BRANCH,N,SMS
847311,0,1,G,F,43,N,60,41,19,BRANCH,N,SMS
575747,0,1,G,F,26,Y,-10,-10,0,BRANCH,Y,SMART_OTP
428602,1,0,B,M,23,N,-41,-65,24,BRANCH,Y,SMS
592729,1,0,B,F,30,N,39,39,0,BRANCH,Y,SMS
871114,0,1,G,F,41,N,32,23,9,BRANCH,Y,SMART_OTP
131552,1,0,B,F,29,N,79,79,0,BRANCH,Y,SMS
46365,1,0,B,M,41,N,41,13,28,BRANCH,N,SMART_OTP
816200,1,0,B,F,53,N,31,31,0,BRANCH,Y,SMART_OTP
13637,1,0,B,M,19,N,-61,-256,195,BRANCH,Y,SMART_OTP
323917,1,0,B,F,25,N,-241,-243,2,BRANCH,Y,SMART_OTP
47581,1,0,B,F,27,N,74,30,44,BRANCH,Y,SMS
566235,1,0,B,M,49,N,48,48,0,BRANCH,Y,SMART_OTP
869593,0,1,G,F,27,N,10,2,8,BRANCH,Y,SMART_OTP
173606,0,1,G,F,26,N,3,3,0,BRANCH,Y,SMART_OTP
29918,1,0,B,M,29,N,-114,-114,0,BRANCH,Y,SMART_OTP
130846,1,0,B,M,24,N,-156,-461,305,BRANCH,Y,SMART_OTP
909289,0,1,G,F,50,N,-170,-170,0,BRANCH,Y,SMART_OTP
918301,1,0,B,M,33,N,61,-209,270,AUTO-JOB,Y,SMART_OTP
324972,1,0,B,M,20,N,-93,-93,0,BRANCH,Y,SMART_OTP
250125,1,0,B,M,29,N,-145,-280,135,MYVIB,Y,SMART_OTP
936289,0,1,G,M,45,N,72,72,0,BRANCH,Y,SMS
274544,0,1,G,M,39,N,72,72,0,BRANCH,Y,SMS
387516,0,1,G,M,38,N,72,72,0,BRANCH,Y,SMART_OTP
99135,0,1,G,M,29,N,72,71,1,BRANCH,Y,SMART_OTP
932161,0,1,G,M,21,N,72,72,0,BRANCH,N,SMS
972961,0,1,G,M,0,N,66,66,0,BRANCH,Y,SMS
223735,0,1,G,M,28,N,72,43,29,MYVIB,Y,SMS
501433,1,0,B,M,36,N,46,46,0,BRANCH,Y,SMS
708087,0,1,G,F,29,N,46,46,0,BRANCH,Y,SMART_OTP
444598,1,0,B,F,24,N,45,45,0,BRANCH,N,SMS
303879,0,1,G,M,26,N,38,38,0,BRANCH,Y,SMART_OTP
715118,0,1,G,M,31,N,76,6,70,BRANCH,Y,SMS
892871,0,1,G,M,24,N,31,31,0,BRANCH,Y,SMS
624081,0,1,G,F,32,N,30,30,0,BRANCH,Y,SMART_OTP
643981,0,1,G,F,28,N,25,25,0,BRANCH,N,SMS
302953,0,1,G,F,35,N,25,25,0,BRANCH,Y,SMART_OTP
576204,0,1,G,M,27,N,19,19,0,BRANCH,Y,SMART_OTP
977550,0,1,G,M,22,N,13,12,1,BRANCH,Y,SMART_OTP
645864,0,1,G,M,42,N,13,13,0,BRANCH,Y,SMART_OTP
533546,1,0,B,M,33,N,67,66,1,BRANCH,N,SMS
847327,1,0,B,M,35,N,67,67,0,BRANCH,Y,SMART_OTP
592038,0,1,G,M,26,N,67,67,0,BRANCH,N,SMS
321086,0,1,G,F,25,N,58,58,0,BRANCH,Y,SMS
833967,0,1,G,F,31,N,48,44,4,BRANCH,Y,SMS
781376,0,1,G,M,36,N,47,46,1,BRANCH,N,SMS
478095,0,1,G,M,70,N,47,47,0,BRANCH,Y,SMART_OTP
896951,0,1,G,M,35,N,36,26,10,BRANCH,Y,SMART_OTP
897864,0,1,G,M,21,N,34,2,32,MYVIB,Y,SMART_OTP
587506,0,1,G,F,17,N,34,4,30,MYVIB,Y,SMART_OTP
943738,0,1,G,M,31,Y,30,30,0,BRANCH,N,SMART_OTP
511061,0,1,G,F,30,N,30,19,11,BRANCH,N,SMART_OTP
315532,0,1,G,F,29,N,29,29,0,BRANCH,N,SMART_OTP
622308,0,1,G,M,23,N,12,4,8,BRANCH,Y,SMART_OTP
773190,0,1,G,M,27,N,11,11,0,BRANCH,Y,SMART_OTP
136710,0,1,G,M,29,N,10,10,0,BRANCH,N,SMART_OTP
717771,0,1,G,F,39,N,43,43,0,BRANCH,N,SMART_OTP
796288,0,1,G,F,31,N,41,41,0,BRANCH,N,SMART_OTP
505229,0,1,G,M,36,N,41,41,0,BRANCH,Y,SMART_OTP
379048,0,1,G,F,36,N,40,40,0,BRANCH,Y,SMART_OTP
773299,0,1,G,F,40,N,32,32,0,BRANCH,Y,SMART_OTP
626793,1,0,B,M,19,N,17,17,0,BRANCH,Y,SMS
491725,0,1,G,M,21,N,17,5,12,MYVIB,Y,SMS
73415,0,1,G,F,32,N,87,87,0,BRANCH,N,SMS
472678,0,1,G,F,28,N,82,82,0,BRANCH,Y,SMART_OTP
664386,0,1,G,F,24,N,81,81,0,BRANCH,Y,SMART_OTP
29588,0,1,G,F,23,N,17,17,0,BRANCH,Y,SMART_OTP
319267,0,1,G,F,20,N,75,72,3,BRANCH,N,SMART_OTP
114526,0,1,G,F,37,N,24,24,0,BRANCH,Y,SMS
149562,0,1,G,M,39,N,17,17,0,BRANCH,Y,SMS
61497,0,1,G,F,46,N,79,79,0,BRANCH,N,SMS
887564,1,0,B,F,38,N,72,72,0,BRANCH,N,SMS
739655,0,1,G,M,29,N,72,71,1,BRANCH,Y,SMS
